CLASSIC_SUBID,CURRENCY,UPCOMING_REBILL_TOTAL,UPCOMINGDISCOUNT
r391Zh-NSFmhMhoyvj8NIw,USD,18.51,0
kSSLr_FSTZGIPTRaTtmYqQ,USD,19.99,0
HTajEkILTQ6ynrM0XJsS9g,USD,19.99,0
MBeS_2RoT_aChAS6Rc6-Ow,USD,18.6,0
QdYXKCN4Tma6COc3bTHsHg,USD,29,0
ZpYaacB8R_2U1l7mg8wISw,USD,19.99,0
QcB2rSbLQG-evqUFE4ZLEg,USD,19.99,0
9nD7i7E9TUasUV6C_Uznjw,USD,18.64,0
-IfJ5GebRcSMXuuKnrcCgQ,USD,19.99,0
wie_jjEdSESSQXTIg3KULQ,USD,19.99,0
pylkqcTnSWSlkgn7_JQJbA,USD,19.99,0
gGLh1_kNSUehMiUM3Pg-lg,USD,19.99,0
a6JlPF_AQ-KtlYlaKlJPVw,USD,19.99,0
lGCCgaX2TEKTqBnR01zeDg,USD,14.99,0
V2eGJ-fMQWmaoxEwElDJcQ,USD,18.6,0
7lQL7iD1RHeUWIMD91_mjQ,EUR,25.99,0
Gyq-M2mvQuW5GVV14GhQCw,USD,19.28,0
DGz_wJiUTkG9J_h74DSLWg,USD,19.99,0
iEWUVx_JRwaR0T5GXWfZzQ,USD,19.99,0
gIy4EYZTTKKRMny-RTT88g,USD,9.99,0
E7MNVfi9RvKpRc9ilAmnCA,USD,19.99,0
OoRr512tRmWOLQBT6vK9cQ,USD,18.64,0
sna6l6acRK27rFFO2qkyEg,USD,18.95,0
O3-WAXNlTr2YvuM-lhJoTg,USD,19.99,0
gi7wgMa7SPOy1znphG_Mmg,USD,18.64,0
Aa3CFjXgQHKjSXqo-4E6Eg,USD,19.99,0
34QHuiSdR5C5QFdVXvIeIA,USD,18.64,0
huv1ToRVRNqcGhi3rIqtwQ,USD,19.99,0
i6v8qtYPQO68QxkWZ7RSCQ,USD,18.21,0
1SJj_MFtQ4eUo-0Xuve-dg,USD,19.99,0
wZwsU3JkRJ-q6uM1DldFkw,USD,18.43,0
c3F736bpTZqxiphlbzm8lA,USD,19.99,0
aJvamfgoQgWyh4gSiw6EZw,USD,18.68,0
kdXQSA1gSce-Y2pN17EfKA,USD,19.99,0
hBP0CVsLSfaoVO1W9CaZLg,GBP,18.99,0
meForD4hSqucPCeVLSXkeQ,USD,19.99,0
uT7TmlrbQROuuXrci9RjEw,USD,0.99,0
axWZ1CVDSVmxJWDCncmKZA,USD,0.99,0
b6ACc5DTS9ehELyh6K6o4Q,USD,9.99,0
dFcpmgc0TbOielWYDIXYag,MXN,388.99,0
F464lUEcQxaJGdRUQkm1gw,USD,19.99,0
VwfmVN6qQmObgl-zCMWiqQ,USD,18.64,0
wF5SU8XTQJaGyf6mK26e_w,USD,19.99,0
6z85Zx3qQWSaVljUUHwqNQ,USD,19.99,0
xfUoilspQeGoagIa5rc3hQ,USD,18.86,0
PWZ55-hBT1W7xI6BdKKAFQ,USD,18.81,0
6YkzPFqETg6Tct1ogPllQQ,USD,19.99,0
KEL6DuoXSdijOXSvHLL_cA,GBP,20.99,0
eQGV08KPR-ebnT1GTYHGXQ,USD,19.99,0
-1ouXuDZT0Oq43pOR_4cpQ,USD,18.49,0
gZdpbr-sTxedSSzbZD6VDQ,USD,0.99,0
AVkTuBbaSOOAjLRdbAEvnA,GBP,0.99,0
aES1BAplQla2ghpuI1qEhA,USD,19.99,0
1ORSUH8yQ9uMp9UixCEgDA,USD,19.99,0
OrivBjziQp2EEL6ADAQUxw,USD,19.99,0
JPDObMuRQ5qfsPY4gE_6pQ,USD,19.99,0
1zNN3IIySx21AHLvKKhXfA,USD,19.99,0
vKdrMT4KTK2idUM3YHbTww,USD,0.99,0
9MqIs-DnTgKdvphIO_ecPQ,USD,18.41,0
jfCdXbPiT16w_HkWxjvYJQ,USD,9.99,0
QIEevViJS_-QwCRiKRtzug,USD,19.99,0
SQVpAzv1QjqCPhNzCcXLAw,USD,19.99,0
qEGB1sEpQTG3CKPhd2DPhQ,USD,18.64,0
UGUy8NAzTAWHN8XobLQjCQ,USD,18.81,0
IEpeVdiXQgCdrUDRkHFKkw,USD,0.99,0
14YyxU7FRY6nF35mM1IDDg,USD,18.86,0
bJsHsam5SAGfdTPf57QDfg,USD,19.99,0
GEezNBk6REiDSGvqZKoT3Q,EUR,19.99,0
xXTzULAYQPqmhsZ99T-EmQ,USD,19.99,0
nFNia5B8TzOeqtuXHdciqQ,USD,18.64,0
Iwdw8x2bRrq4KxzCiymdAA,USD,18.47,0
3b5-_oT1TMqnQvNqlFSBgQ,USD,18.51,0
ZhQnjJdRS-uRsJunolkBxg,USD,9.99,0
9sOt5iI1RAKCE3sm5JNl0Q,USD,19.99,0
suBlNUwFRESpgiak_toRLg,EUR,19.99,0
rL9l7s6RSlqem2THcFNHew,USD,19.99,0
SRsnlM1LQPenKtq0k4bKnA,EUR,9.99,0
WCkfbtjWRwC9OnPKgi2MKg,USD,18.68,0
D0l4mXPAQ5qPGoKopQf37g,USD,18.43,0
hhaCwknrTA601CFAfi44pA,USD,18.64,0
nmXb2jQFQ7KNEvoZ-t9o7g,AUD,30.99,0
CjeQ66nxQ_qReXJZNMSRuw,USD,14.99,0
OGlLzijUS3GKq-SKW-4Uow,USD,19.99,0
oco39Ir4TSGlF6j1Q9PIxw,USD,19.99,0
vpwYTL3kQF-M6nwtil5KZw,USD,19.99,0
o2wvvMG-ToSGQy02lyqGFQ,USD,18.68,0
w8w6d78DSXKFJmRgRVpb-g,GBP,14.99,0
0GkcANIESG-j5PpXiLvbog,USD,6.99,0
hIyHEg7hQKqGuQnhiHpXCg,USD,19.99,0
JOMKZ2ZfRZGAr1qe_3pTxA,USD,19.99,0
50LoiyCoRHOZoxQspZqlhw,USD,96,24
mr710BPXQACTN6u5Ks2pkQ,USD,19.99,0
Jjq0MIE6Tt-pvH57N52VQA,USD,9.99,0
hJjkFs_ZR7GjwsWeabfLew,USD,18.77,0
GoX7XfJRRrasV2OmwPNnSQ,USD,19.99,0
GBVJnG7-SwOPYU2-nzc7pA,USD,0.99,0
RGWFVG-cQrWnNSAuBH7wVw,USD,9.99,0
Y3PUmondQfaEG3rj-hLtfw,USD,19.99,0
nMxKzfsrTtS0ps5rHJqYbQ,USD,19.99,0
qMjWTYHaQ-GHizji35ULuw,USD,19.99,0
EOiCj4L6RbeR5OjTl_L4pw,USD,18.53,0
6i8c-qVnTk-4Zc90IgqWVQ,CAD,1.99,0
3iaBwCV2QBy6v1WbbrU-gg,USD,19.99,0
Iy56aj_uRvOPtxL8vdeSqA,USD,19.99,0
RvoZCDLbT-GWUUsyhoRD-A,USD,18.48,0
Pql9oAE-QoGPq3WF9eefrg,USD,18.37,0
HXXHkMs6TtaGCZuAvY3F3g,JPY,130,0
_TM2uQGXSQalS9a5z_xGlw,USD,19.99,0
S_S71c6ARDWv0qUxVv578g,USD,18.64,0
S14FmtqdT02Uhp6i0d9w2A,USD,18.21,0
SEeLRKNfTXaK5I3KrBidRA,USD,18.68,0
F-HZbggeQQ2Ncm3XeyHywQ,USD,19.99,0
3Aw9aXAVT_GYf3ffMd3YIQ,USD,18.36,0
sHsCJFvYR3WhLznBq2nQmg,USD,18.47,0
1y-8Dyc5SjKBbTzE_vcWgQ,AUD,32.99,0
CFE_5nh3QmGfJ2BlFoB6lA,USD,18.68,0
4WantMS-Q7i16ZSo822U8w,USD,19.99,0
He_q-88pR-WFnPaNbiH9Ow,USD,19.99,0
pEcGUQLBTRyt6oMBFTR0Yg,USD,19.99,0
bjgrPs99SbGR84vKZUaoTw,USD,6.99,0
MhsRrCgiTmSAoVPOtvLX0w,USD,19.99,0
A1mPiZ_PSoCmGx838wtPpw,GBP,20.99,0
Yd38SkyAR5eGPFs_t9I8pQ,USD,19.99,0
56IJkMYlQTqp-pkVeHLhnA,USD,19.99,0
Xb13TLlxSXq7nGaFdKst0w,USD,19.99,0
zfheiYFQR7-dHGShMzINIw,USD,18.58,0
f13MDOSiRqecSEisDWP_Ng,GBP,21.99,0
59vp9QyBTa2hf4ieRqy5Pw,USD,18.73,0
Gxk-AiYXSEioejQhGpb7Ag,USD,19.99,0
xoazrvykSO2Y4U8iYS4_bQ,USD,18.64,0
eY9LlWDxRUmCkWanQ_5GLA,USD,18.68,0
OFKv1shDQbadoJek9Hi5UA,USD,19.99,0
u6Q-oViFSjyQ9ufW7YbaAw,USD,19.99,0
kDLJ8zx_S4S6nLgmce3eXQ,USD,19.99,0
8qSBb4a4RGiqGfY1lQ9sWQ,USD,19.99,0
Td_KLyOoSEOnGiNj0lkkrw,USD,19.99,0
pCiB5VZiSUqZCzDmwAWZ_A,USD,19.99,0
Gr3-mJ3RQ0qGkPyJZOCs2g,USD,19.99,0
ifdkhTWzS8u65ToHaozqyw,EUR,14.99,0
rHhod1vsTTaVccPhBhIngg,USD,19.99,0
8hD6AApkQzCN1GpgMqs29A,USD,19.99,0
UpWevX0QRMCxD1Nbv9TG8g,USD,19.99,0
IaZGJVFNRnWo8mPYVd4UUA,USD,19.99,0
lWUB_dqrRsSYfSbDenXe6w,USD,18.51,0
9Ny9TTP6T0akEOhaVQROdQ,USD,18.86,0
IZyrv3DcSbOIsfnGWhCmuQ,USD,18.47,0
_dLLOeHxRpijAESwRUIeVA,USD,19.99,0
ektKdDtaTm-TeDUqV6DQZQ,USD,18.77,0
d5Og_-JVTcGcijq0iY-YLg,USD,18.75,0
yuM5Q3DCQiWf2PRebq1-iw,USD,19.99,0
Ez2uDdnrSK2APAyMkWmdsw,USD,19.99,0
Vht76k41TU6qBr5l9zJeBA,USD,18.68,0
Ma8J-CVFTrKJhZ_SG2o_FQ,USD,6.99,0
OH84FQjCQ72gqztJXDfjNw,USD,19.99,0
Q5qJK3G_QcekN580hbAZyA,USD,18.16,0
hJVbsbf_QxmWf7s7OEVCgw,USD,18.68,0
Pu4k1l9ZTCmjbop09cHNwg,USD,19.99,0
P2oV_o09QYm6LhUgK-PRdw,USD,19.99,0
GG5jkHHOQoaYwmAMKLR5ig,USD,19.99,0
H0_b2bXqSPuWGjQIYct6wQ,USD,18.44,0
TdBMmahLSUCkplrZeoqiyg,USD,19.99,0
V0b3qyDTQFiU6uJ7D4ShOw,USD,19.99,0
yxKsDkzpQx-fc1Y1tYbLoA,USD,18.64,0
1HZb-Pv0QnO1Gi6utCMFUA,USD,18.16,0
MvN7Km_QQoejOvhspZQmBQ,USD,0.99,0
YnaeUkOqRjKYu-xfVXtbKQ,USD,19.99,0
ixYOqgCyT8S7DbPkR1yM3A,USD,19.99,0
_n0AcT2mTV2tEUlXtDsptg,USD,19.99,0
oBnFZwWkRpiV8g-cBi1z9g,USD,18.73,0
djhhhSaPQuuqeZoRuQX-uA,USD,19.99,0
JGEMp-tQTfGDNeD6pbZCsw,USD,18.81,0
GJa2npfvSEm4FkbSYLJbBA,USD,9.99,0
y1E-_6pLT9yButkRasys_A,USD,18.43,0
Xrh3k3qUSg-IMdn0U2A-lA,USD,19.99,0
TiEB1txvSZ2SdWvuO4V9xg,USD,18.86,0
d0ttGDODTNOOQRZP5KeQ1g,USD,18.86,0
DZqa5jJZT-KZhOdIim20rg,USD,18.21,0
XjuRbg6VRquvSPI9aJ_eEg,USD,19.99,0
XzN6r58xQz6ffSuA-Kl8pQ,CAD,26.66,0
6X8mE5I7R8i9LypjsGP-kg,USD,18.68,0
qxlrrK6XSO6gixMP2LNhLg,USD,9.99,0
YjIWZ9N9QNeXe_OX7GwzWg,GBP,19.99,0
g__EJ_8ZSPqUBb42hByX2g,USD,19.99,0
OAO33-cIRxyEw82nzy5Dtw,USD,19.99,0
x6CIXgidRjGOsvIBjGfAaQ,USD,19.99,0
FhR3cYbZT6q9z3Hn-R6IBA,USD,19.99,0
8XqQ2z8ASk2WGIfMe1eqvQ,USD,18.73,0
Lx0kMJVhTCKNY6n8Wa0MSA,USD,19.99,0
5RfHfDThSB2HiFExHi_OAA,GBP,9.99,0
9JLYYJv7QQmxx5PIpU9F7g,USD,19.99,0
WyN3M7ZbRJSTa5fZJu86tQ,SGD,29.99,0
93D6hDPsQ-aD6i5taFoNKg,USD,19.99,0
LbcunacZQXqY2caxxVfzVg,USD,0.99,0
QPCDLyUxSFGlDGINpPGVsQ,USD,19.99,0
v1mJe0H0RLO831lgCJxXAA,USD,19.99,0
cRrNnYhbQ_C2eZGFmRyseA,USD,19.99,0
sluDpi7uTkKedCYNuix6WQ,USD,18.86,0
b4AP2HV7Q_-9ZeW2Y5nTsg,USD,0.99,0
_ER0FySTS9qP_6JGR_yjsg,USD,18.47,0
-B0mIP3KRgiU95ZDvc0Oyg,USD,19.99,0
VgSziXc3QKuQt53U3j7mPg,USD,18.64,0
OLlk3c0DR5q3MOznUcjW0Q,USD,19.99,0
3YhiinJFTd2AqDNyPUenww,SEK,290.99,0
0frHdejnRvO8q3TQYRnBZg,USD,18.64,0
MPWN9ujURUyqZbgUo5wBjg,USD,19.99,0
F6vu7kBnQsCDyX2z9jAFow,USD,9.99,0
lBthFa1DS6GvliyDLcNKjQ,USD,19.99,0
edkWuAFnSL-_71_QfbfUZg,USD,9.99,0
ernZZ-nLSvCWVB2X4394Mg,USD,9.99,0
7SA2fZ0JRU-_r6DhkaW48Q,GBP,13.99,0
kJCy_RDqRUqU_hU-e5LNdg,USD,18.64,0
rkLRIxReRuiFLmFExFfUCQ,USD,19.99,0
hL6A0kWfSZ6iVHTeBlxzEQ,USD,19.99,0
maiH-bPGQFOUSmRINOgkKQ,USD,18.81,0
KgcLReZMQwet5RV3BsuaGA,CAD,26.99,0
bWmgRp1nTDe1gU4GEYB1Ug,USD,19.99,0
URdnQjpoTwGFAPkJ6H3yfw,USD,19.99,0
5Xs6myaQSt2DmXhAYHuc2Q,USD,18.36,0
NFWVMqNNR1-J6Kfu2gLU2Q,USD,19.99,0
vxNjSr6zTx6rHgEcsArFig,USD,19.99,0
28KSsHy2SmmeDpraWQShYg,USD,19.99,0
t83iKnHCTRWcHdcr3lsb9Q,EUR,23.99,0
Dp0lEgVoTXO-96SyfY83pw,GBP,17.99,0
0H4H7TadRIGZQUTmDqfpwg,USD,19.99,0
ixhIgK5aR0OJ3L-NcxZqVQ,EUR,23.99,0
-r-GwRZPRPm4PI_6LI6GTQ,USD,19.99,0
VZLT-3mrSIaltlBm3f8gAg,USD,19.99,0
epa4GVSVSG-crLoFb2BTqQ,USD,19.99,0
w5068kXATbauQoVhAvSGCg,USD,18.8,0
2N7MVoi4TGKSMmsLHvs1SQ,CAD,19.99,0
8v0A6i6hQ7Se5yjlJ2bHcQ,USD,19.99,0
ftls0ZjDTeq9Sr_mgDy1yg,USD,19.99,0
6Fml03MXQOmCO3a-I0W3IQ,USD,19.99,0
f-dWFYqWSdqc5-3V1xKO2A,USD,19.99,0
fHXLhv7ETySLxSLdj0JDMg,USD,19.99,0
t9HHT_d8QE-xkaIiFRqnkw,USD,18.86,0
2FWyo2MaRcy9j6e8QJmZRw,EUR,9.99,0
sa7awxouQFCGcM_87UebLw,USD,19.99,0
CWCz1i9RRwuPhg-j5OWUwQ,USD,19.99,0
oND55SmVTcC9Rxl9EbM8ig,USD,18.64,0
wgyL_mGZSxyYv4qia5oDAw,USD,19.99,0
ISVgYogKRt6YRbSlQnN6ug,USD,19.99,0
rQVx5F7CSXuVJNcPOcow8g,GBP,14.99,0
TZvVfhDtQ1ih-5P5rYp1Zg,EUR,14.99,0
U8xhuwzoQl2JHKu-HHYo0w,USD,19.99,0
7C5PdzYURf2hwmU6Ehl53A,USD,19.99,0
prmV_zA2R5O_IZ53d6SLIA,USD,19.99,0
lsvTi_oCTk-4EmHg9kAsJg,USD,0.99,0
oZ1_SEt6TNmWi0mN0ubLEg,USD,19.99,0
kBuuRas0THWlIaFPh_lhig,USD,18.86,0
95yUUvtbTrGljeIK32D24A,USD,19.99,0
mvhibZKhQZ-r5uG6StBpAA,USD,18.26,0
d4FhaHyUT6WI3gf3qNm4_Q,USD,19.99,0
0jDLq6rLQ7GXGeVPk-quqg,USD,18.86,0
AtCLYRfaRa6O2fC_OT174Q,USD,18.86,0
ddq88u2xQM2hj_TyZPFTuw,USD,0.99,0
buUSeIwBQVy-cNt-JfB0mw,USD,19.99,0
gmg4FTQVSGmJO1Rf5aK3zQ,USD,6.99,0
XgtjiXlKR-2AVUyVsIDI_A,USD,9.99,0
CgkhaH1SThCTUA6ggXn4fA,USD,18.86,0
qp8iJyaDQjeS5nesUv5qjg,USD,18.86,0
BMKGMOGzTG67iO43Ss8n1g,USD,19.99,0
np4QkYiyRNuswivM_xlzKA,USD,19.99,0
7EI6zMZHRz-04_JhyV2S-A,USD,18.86,0
NLLAwtprTpyz7y6_krdvyQ,USD,19.99,0
knEJocHRS66t8u0RLBvHsQ,USD,0.99,0
ku6E_fikS36TOUUGbp9tUA,USD,18.47,0
Kpq0zfrNQJCQPmrFQaBDEw,USD,19.99,0
vc3XWUPFRAqCbDFWHrYO8w,USD,19.99,0
spqKRrymRbG8Xa_MCrPewg,USD,0.99,0
-cvcpXTYRamg-UW27NrJqA,USD,19.99,0
pPY8CsX-TYyen1XmPuWm8w,USD,6.99,0
iXd0LPnETFy099zgeOBCcw,USD,19.99,0
7juolY0fSC-lgqifb_652A,USD,19.99,0
1gi7H2hQTWerFoiT8SzBZQ,USD,6.99,0
OqBUmoo-TTG-UZK7Cw1ACw,USD,19.99,0
YXjIQZjfS_uHw0Ox53lEEg,EUR,19.99,0
c_NGGFGUQju8G1ppKQLXBA,USD,19.99,0
euWQanU1RqWWy4M7CAx4Pw,USD,0.99,0
6upOYl28Qvu1lhTdaUkg0A,USD,19.99,0
ba5foWxeQ8-s9XliQOHC_g,USD,19.99,0
FGS-OVqrSEyd8z0zEA-Frw,USD,19.99,0
b5x7EyRATN6GtV8MqqC4Dg,USD,6.99,0
8z8LAok7T3Kvmf084FiHZw,USD,6.99,0
XMKKU0SbQPy1WwI4RmHctQ,USD,19.99,0
VB0VUjPITZiNPvoxEdTQqA,USD,18.21,0
E_DrSgu_RbiAfpwTwwiEpw,USD,19.99,0
1oczg2BvQH21KDj1ZaZKdQ,USD,9.99,0
QzIe4sIkTpGADH2kKOf3Xg,USD,18.64,0
LjzlARU_TwGU-n7I5Co9yA,USD,19.99,0
6HoQs4iGR1Ks5j7D307Rxw,USD,18.86,0
X-dSMTLNTsmnAr5rkuSNIg,USD,9.99,0
7dgAAqsKSTapgUaAYU7luQ,USD,19.99,0
XV6iY9l5TDuOkycd81nppQ,AUD,30.99,0
oXmGzIW3TFy5UGIW8P9p3w,USD,19.99,0
87yOK0_8QLOvaRCEsPYYiw,USD,18.47,0
GSJPDoYrQ3e9DdU3-FvGEw,USD,19.99,0
1Q3TbgJHTDWww0Hsrd0REQ,USD,19.99,0
k_8lwK6GROKD3CD9rxKUJA,USD,19.13,0
0C1dFJcTQUaLwCJV2XI-lw,USD,9.99,0
CpiOD6bwRCac4-OcPmcP6w,USD,18.86,0
ZRK5Wm4oToG2T6OG1rsrEg,USD,9.99,0
CMt3BJfWQuaJKtwXyPEZ5g,USD,19.99,0
FSJPAhVQSfy1FE3P_aWlzQ,USD,0.99,0
ugkdhqELTWq_VAO6FDxPvA,EUR,1.99,0
6epoVlMWTJWXujySF-YpSg,USD,0.99,0
pRkOaImaQe-dfXNQJazGBA,USD,19.99,0
T4j_cQhqTB2yn-CmofrYDw,USD,9.99,0
0J2a8rmbQo-_gDOlAwoJbg,USD,18.39,0
igptNFXSQ_iBZxtlTpCtxg,USD,18.43,0
SJ3CpcDLSDaEjXsmRrbBDA,USD,9.99,0
kGp0pJxMQ1SE9Dxa2YYy6A,USD,18.26,0
MpPHEIQyT9iSpHK1PIGmjA,USD,18.51,0
zQ8r2OLaQ-mGJr-Q-5jZFw,USD,19.99,0
dbVdYi7AQWCl1MsuPOMwWQ,USD,18.86,0
DoX1xL60T9OP8tblILtU5Q,USD,19.99,0
DOfVrNtVTEic2zwZ3oJShw,CAD,27.61,0
CnX9pHL3TDG-RPfpsZSmhA,USD,18.43,0
MlHiHlYPT6SE1QfEeUb9YA,USD,9.99,0
B_VPBzqdRSyW27kmyeIGcw,USD,19.99,0
b57bBUzMTGGt-7LxuK6QFA,USD,19.99,0
mtHPHrMlQcCRxtpYD_4zfA,USD,18.81,0
Xf4A7eLQQ8KaEKizKeMiqg,GBP,19.99,0
-KmJM3k-Twye0b4uqBbdTQ,USD,19.99,0
uB1yyt31QzafcMn1UkG-Rg,USD,9.99,0
2S_NTf0WTu2eu3e_WC1mGQ,USD,9.99,0
O7w4K3e_SoyZWOvWfSq03Q,USD,6.99,0
_erIp01hQ6a6r9IK6EGZXg,USD,18.17,0
WoWyorrdTYighdYCYDY8qA,USD,19.99,0
QGuBwiXtSOuppJPCn4k_dg,USD,19.99,0
bKqr6yprSJiTStbXVFUciw,USD,19.99,0
Dv_KK2O0TSufRMwdSxVgow,USD,18.68,0
Al53b-1TQBaI7SVK7G794g,USD,19.99,0
8u6Zoy76QEGlIagfI-XT8Q,USD,19.99,0
GHSkvYvmSUCk6yWXVgkYsg,USD,19.99,0
ghelxTeDRyW90hJSjXD0pA,USD,19.99,0
ifoEk1G6TwyTRyBote7MUg,EUR,19.99,0
6twwn2eZR2uLylq0YmB95A,USD,18.6,0
PoCDWJx7RiahLs425W8QXg,USD,19.99,0
dAus26mdScmTCyg5D607Cw,USD,18.64,0
ZNnQ9ZytQkOXLFyo9R7d-Q,USD,19.24,0
S6m231mwSyezlRYpsmZPoQ,USD,19.99,0
wZmemHa1SyqXQaONR_we6w,USD,19.99,0
xYrhYM6HS1WVt0OY5ly2Kg,USD,19.99,0
7JRow2uUSZq7zmvGOGrOEQ,USD,19.99,0
yLIG4PU9Qp-3n2OKVMkr5w,USD,19.99,0
-0ULehieT6mHkFi4ulYlAA,USD,19.99,0
mEJMDkBRTh-NLRGTuPRFCA,USD,19.99,0
iW-GIl_jR96iE-dwgVHPHg,USD,19.99,0
yXwcttarTOWr3A5b2yw0cg,USD,19.99,0
TQaYfQEOTrK3daGLi13dLQ,USD,19.99,0
JVnxGZtXSPqbbqu9h5CGWg,USD,9.99,0
d-hk-QvSRcCIw4_0BYkN0w,USD,18.09,0
myqzNBU-SU6LX2kE1cdz_Q,USD,18.64,0
aNzTWvQZQTiftDxL3o_Skw,GBP,20.99,0
gQrjxUdLQC2Z8kv1c3Hgxg,USD,19.99,0
c6vCiFVbTHqnjQLV_7itfQ,USD,19.99,0
k5Rb4rGZTKmG_BjLnYqp_A,USD,19.99,0
Obz85nKpQpGclm-JkBvCYQ,USD,18.81,0
N5u9HLZwRKycAp9L4Y6Y_w,USD,19.99,0
X9J4xbR2Q3-Mu_5z4nikhw,USD,18.86,0
MUgjzkz7RAWm_uJ30ba31Q,USD,19.99,0
RRzVBt0oQouH5P0mgcZC2A,USD,19.99,0
DK8aPwzmRwyJgbWN4pSJEw,USD,19.99,0
R0oQeW0FRy-mPqzVwv178Q,CAD,25.65,0
C61mnouPRNOU2xcQSXfPDA,USD,18.73,0
LtcVucS2QNWBfr192UIZbA,USD,19.04,0
24zg5pHjSjCkIieIG2u4bQ,USD,19.99,0
r8TC_KkKQN6-G0bBvX70_g,USD,18.64,0
07-Al3K4TFaDq9jVF4LW2A,USD,9.99,0
eOPRRcRlRzqJlqflw8mpiA,USD,19.99,0
mtrpzJsHRc6J1nA-avY5Zg,CAD,26.66,0
CNNAegsNT2-Kj92SgK8MNA,USD,19.99,0
an23DBcbSSund2LhblvFLw,USD,9.99,0
03w5R1JCQZqpJ7PoNCq0WQ,USD,19.99,0
ILPaITwZQ3CapTY4kcFpfw,USD,18.68,0
nUwFnJcaQHGiW30ycSH_tg,USD,19.99,0
FqKlN35kTeOKEbw9M8RdrA,USD,19.99,0
B8Gr08zPTwWkfMFzoXGeQw,USD,9.99,0
8ZAyyYWBQVSdITn3NmWs6g,USD,19.99,0
pi-eF_8pQouISPwRfAMYxA,USD,19.99,0
JeVTqE0aQGK7jPKCgUHxkQ,USD,19.99,0
lX-5eqn7SdmDrTlcyccFwg,GBP,14.99,0
xRjGPCKfSiG9KBz5yow_EA,USD,9.99,0
2CC-bWqcRcqNaVJ6ZZ6Qbw,USD,19.99,0
ihhEl8hzTBK15IQY46iGmA,USD,18.86,0
gm49NPITRj6IrhQ2AlrbDQ,USD,19.99,0
-gtKKfb8T-uyLrTHIGnh8A,USD,18.75,0
y_1FXr8MTe2mOQzfNwv46Q,AUD,16.99,0
hCdeLfq4SWOl2THlSqo0iQ,USD,18.68,0
EYwmeRMeQwSC8Wn3RxRxhQ,USD,18.36,0
kB3aciKERweF4YcsngLLnA,USD,18.95,0
SOmqnpx6TN69c-GlUoCFHg,USD,18.75,0
N7WmwSjFRpaAWds9scQqoQ,GBP,1.99,0
4l1ray1wQVKLhfj49skw1A,USD,19.99,0
KhxPxsvNRROb9fzdxXSO-Q,USD,19.99,0
SYXCf8ZgT9OuRzm-KAa2cQ,USD,18.86,0
s4xuV8bhQ5mThHb9eRiI1A,CAD,25.99,0
nRpjocC9RcO0WTERyJwnXw,USD,6.99,0
e6itBXfaSiODN6rpxYw98w,USD,18.68,0
z_zJvQg1QQuAWhuEAZ2u4Q,USD,18.78,0
kFJOo4RERuqLafxplzOoyg,USD,19.99,0
myBBA_AESXyFvyDgiwX69Q,USD,19.99,0
4IaFdi6ARByxk3Swj-Qctw,USD,19.99,0
75eYiSsEQJKK5qVg7nZVcg,CAD,25.99,0
YNDRfkO-SW-ThMWWqYrKhg,AUD,11.99,0
bZdt4USQQtWkiIzrQUKucA,USD,18.68,0
cvcbDuQ9TGa3iOTn86psWQ,GBP,10.99,0
fEAXQv_4RAG1xVE2WOSvZw,USD,18.4,0
eS6VyLwKRC2bwi9UGFY5Xg,USD,19.99,0
SJJDyPJ5RDatTlioOk9g3Q,USD,19.04,0
NNgHipNOTLqMDShWDDcHgg,USD,19.99,0
S2ghKVtlT7SfJwtIIdEInw,USD,18.51,0
tT7ll4l3QZeAbjyp8R7N3Q,USD,19.99,0
xrWgqFxKQ3ScuDmm16eszA,USD,18.42,0
R7zDk1UaQvmqjNRRQG50gg,USD,19.99,0
w83RzEa8Ta2ScwQxQ3qNzQ,AUD,16.99,0
aL4XyDuZQJSQhKqkkAX4tg,EUR,19.99,0
bA_dDZYiQeuY68KcT0hAOQ,USD,6.99,0
RANdo16DRNW1cv1JAkRxZg,USD,18.07,0
JwvuwbizT-u90FNa9eopOw,USD,19.99,0
hiYZf01HR_WizwtCPIbabw,USD,18.64,0
22BZ1WJGQ1C3C01wBynVWQ,USD,19.99,0
R52Jn_CZSuaKLKVdDT_Epg,USD,19.99,0
cP4RbOA4RVWYOCOUCfjiew,GBP,13.99,0
-qSXKe3kSneJUW_-Cla5Cg,USD,19.99,0
ya72CkM-TB62Qo8rBrBXnw,USD,18.68,0
OvA5FEe8QTG7Qy9s4_vFbg,USD,19.99,0
s3UxNazFSyaKXXufFfjeKg,USD,9.99,0
BkMCn6wST5erYFAEA6DTlQ,USD,19.99,0
Q6JnpVQdS-qI3IZS9CGsFA,USD,29,0
gNMR71SKTICK-fErQO7sSg,USD,18.47,0
NLnRTt-9Q3GGW9SVmKsiMA,USD,9.99,0
vFH-kYlmS66aXXYJb8IOUQ,USD,19.18,0
EcmEeLPZRnifuHdMumLfPA,USD,19.99,0
yozd3Lw7RCmUyyhxq-js8A,AUD,1.99,0
T0ixrQj2ToGm9OWsAkXp2g,USD,19.99,0
6K4CjuLDTbyAj5QAgk6ICQ,USD,18.6,0
feWtgqSuQ8GKqrcZQd5-TQ,USD,19.99,0
XmlW4N_rScG9eGAzOKy47w,USD,19.99,0
bLUU7zATToquik4nRKRLHA,USD,18.86,0
YGRTZZgdRISWOd2LYM1XSw,USD,19.99,0
